time,app,code2xx,code4xx,code5xx,cpu,memory,replicas,request,response,scale
2016-03-12T08:02:59Z,eight-puzzle,1330983,0,0,1.09,36,3,90,7,0
2016-03-12T08:03:22Z,eight-puzzle,1331160,0,0,1.3433334,36,2,90,6,0
2016-03-12T08:03:41Z,eight-puzzle,1331310,0,0,1.11,36,2,150,6,0
2016-03-12T08:04:01Z,eight-puzzle,1331475,0,0,2.49,37,2,180,6,0
2016-03-12T08:04:22Z,eight-puzzle,1331630,0,0,1.55,37,2,90,6,0
2016-03-12T08:04:40Z,eight-puzzle,1331778,0,0,3.03,37,2,150,7,0
2016-03-12T08:05:01Z,eight-puzzle,1331934,0,0,1.135,37,2,30,7,0
2016-03-12T08:05:22Z,eight-puzzle,1332112,0,0,2.82,38,2,75,7,0
2016-03-12T08:05:40Z,eight-puzzle,1332259,0,0,1.23,38,2,165,7,0
2016-03-12T08:06:01Z,eight-puzzle,1332417,0,0,1.57,38,2,180,7,0
2016-03-12T08:06:20Z,eight-puzzle,1332569,0,0,2.4499998,38,2,45,6,0
2016-03-12T08:06:39Z,eight-puzzle,1332737,0,0,2.51,38,2,105,6,0
2016-03-12T08:07:00Z,eight-puzzle,1332896,0,0,5.12,38,2,165,6,0
2016-03-12T08:07:19Z,eight-puzzle,1333046,0,0,5.735,38,2,120,6,0
2016-03-12T08:07:39Z,eight-puzzle,1333211,0,0,1.4150001,38,2,75,6,0
2016-03-12T08:08:00Z,eight-puzzle,1333372,0,0,1.395,38,2,45,6,0
2016-03-12T08:08:19Z,eight-puzzle,1333525,0,0,2.9850001,38,2,150,6,0
2016-03-12T08:08:38Z,eight-puzzle,1333667,0,0,3.49,42,1,360,6,0
2016-03-12T08:08:53Z,eight-puzzle,1333804,0,0,14.13,42,1,180,6,0
2016-03-12T08:09:12Z,eight-puzzle,1333948,0,0,3.12,42,1,150,6,0
2016-03-12T08:09:29Z,eight-puzzle,1334099,0,0,15.13,42,1,270,7,0
2016-03-12T08:09:48Z,eight-puzzle,1334232,0,0,23.11,42,1,390,7,0
2016-03-12T08:10:05Z,eight-puzzle,1334395,0,0,6.67,42,1,300,7,0
2016-03-12T08:10:23Z,eight-puzzle,1334518,0,0,5.24,42,1,270,7,0
2016-03-12T08:10:41Z,eight-puzzle,1334664,0,0,5.62,42,1,210,6,0
2016-03-12T08:10:59Z,eight-puzzle,1334797,0,0,2.16,42,1,120,7,0
2016-03-12T08:11:17Z,eight-puzzle,1334955,0,0,1.9,41,1,210,7,0
2016-03-12T08:11:34Z,eight-puzzle,1335093,0,0,4.61,41,1,180,7,0
2016-03-12T08:11:53Z,eight-puzzle,1335239,0,0,2.37,41,1,240,7,0
2016-03-12T08:12:10Z,eight-puzzle,1335372,0,0,1.95,41,1,90,7,0
2016-03-12T08:12:29Z,eight-puzzle,1335519,0,0,6.38,41,1,210,7,0
2016-03-12T08:12:45Z,eight-puzzle,1335648,0,0,4.82,41,1,180,7,0
2016-03-12T08:13:04Z,eight-puzzle,1335797,0,0,3.49,41,1,270,6,0
2016-03-12T08:13:20Z,eight-puzzle,1335944,0,0,5.04,41,1,330,6,0
2016-03-12T08:13:41Z,eight-puzzle,1336078,0,0,2.52,39,1,210,7,0
2016-03-12T08:14:00Z,eight-puzzle,1336240,0,0,3.49,34,1,330,7,0
2016-03-12T08:14:27Z,eight-puzzle,1336456,0,0,3.53,30,1,180,7,0
2016-03-12T08:14:45Z,eight-puzzle,1336605,0,0,1.81,30,1,150,7,0
2016-03-12T08:15:05Z,eight-puzzle,1336755,0,0,8.14,27,1,240,8,0
2016-03-12T08:15:22Z,eight-puzzle,1336919,0,0,10.63,27,1,180,8,0
2016-03-12T08:15:41Z,eight-puzzle,1337064,0,0,1.93,26,1,270,7,0
2016-03-12T08:15:59Z,eight-puzzle,1337206,0,0,4.9,26,1,330,7,0
2016-03-12T08:16:18Z,eight-puzzle,1337349,0,0,6.4,25,1,300,8,0
2016-03-12T08:16:36Z,eight-puzzle,1337496,0,0,3.57,25,1,150,8,0
2016-03-12T08:16:56Z,eight-puzzle,1337658,0,0,15.81,24,1,360,8,0
2016-03-12T08:17:14Z,eight-puzzle,1337822,0,0,14.21,24,1,180,7,0
2016-03-12T08:17:33Z,eight-puzzle,1337952,0,0,2.13,24,1,210,7,0
2016-03-12T08:17:53Z,eight-puzzle,1338114,0,0,4.89,23,1,120,7,0
2016-03-12T08:18:12Z,eight-puzzle,1338249,0,0,3.71,23,1,90,7,0
2016-03-12T08:18:30Z,eight-puzzle,1338381,0,0,4.25,23,1,150,7,0
2016-03-12T08:18:50Z,eight-puzzle,1338393,0,0,0.05,23,1,30,7,0
2016-03-12T08:19:06Z,eight-puzzle,1338407,0,0,0.02,23,1,0,7,0
2016-03-12T08:19:25Z,eight-puzzle,1338424,0,0,0.62,23,1,0,7,0
2016-03-12T08:19:42Z,eight-puzzle,1338436,0,0,0.03,23,1,0,7,0
2016-03-12T08:20:00Z,eight-puzzle,1338450,0,0,0.89,23,1,30,7,0
2016-03-12T08:20:19Z,eight-puzzle,1338467,0,0,6.07,23,1,30,7,0
2016-03-12T08:20:36Z,eight-puzzle,1338479,0,0,0.35,23,1,0,7,0
2016-03-12T08:20:55Z,eight-puzzle,1338496,0,0,0.43,23,1,30,7,0

